itemID|demandPrediction|simulationPrice
6312|1|3.31
6313|1|9.72
6314|5|4.09
6315|1|3.26
6316|5|11.91
6317|5|2.2
6318|0|5.08
6319|2|14.1
6320|1|1.98
6321|0|33.45
6322|1|2.57
6323|1|22.25
6324|0|29.15
6325|2|31.96
6326|0|21.19
6327|1|2.6
6328|0|5.65
6329|1|1.81
6330|4|44.14
6331|0|27.58
6332|706|4.29
6333|396|29.92
6334|199|27.93
6335|200|38.97
6336|152|10.75
6337|504|2.14
6338|153|5.65
6339|201|11.92
6340|350|7.44
6341|304|6.06
6342|6|7.8
6343|2|35.33
6344|59|20.81
6345|102|9.1
6346|201|25.45
6347|142|6.85
6348|11|2.5
6349|1|14.57
6350|131|15.96
6351|0|32.48
6352|0|17.18
6353|0|25.77
6354|0|6.1
6355|0|2.93
6356|0|8.81
6357|0|40.88
6358|0|31.06
6359|0|14.99
6360|0|31.96
6361|0|30.59
6362|0|2.14
6363|0|3.26
6364|0|22.89
6365|0|4.48
6366|0|29.15
6367|0|21.74
6368|0|5.89
6369|0|3.56
6370|0|7.97
6371|0|20.13
6372|1|2.03
6373|2|5.42
6374|1|4.81
6375|0|29.32
6376|1|30.74
6377|2|27.52
6378|0|3.14
6379|1|37.94
6380|1|9.12
6381|3|3.69
6382|0|22.15
6383|0|6.54
6384|0|21.49
6385|1|3.88
6386|3|10.52
6387|0|6.35
6388|0|3.91
6389|0|19.68
6390|0|4.01
6391|0|1.09
6392|305|9.72
6393|304|4.62
6394|308|4.14
6395|809|16.55
6396|401|26.13
6397|906|21.08
6398|405|33.89
6399|911|9.89
6400|501|10.85
6401|1005|9.35
6402|303|21.74
6403|407|45.41
6404|1010|27.7
6405|201|49.11
6406|1409|11.92
6407|0|13.67
6408|0|10.68
6409|0|4.56
6410|3|9.14
6411|1|14.92
6412|0|42.51
6413|2|20.1
6414|0|36.99
6415|0|8.83
6416|0|2.9
6417|0|39.77
6418|0|17.51
6419|1|19.47
6420|0|34.87
6421|0|2.71
6422|2|36.62
6423|1|7.55
6424|0|16.8
6425|0|14.89
6426|1|10.13
6427|1|2.06
6428|0|21.01
6429|2|14.31
6430|0|9.78
6431|0|2.47
6432|1|17.98
6433|1|14.92
6434|1|27.95
6435|0|38.53
6436|0|22.35
6437|487|14.96
6438|308|1.91
6439|408|2.18
6440|0|32.43
6441|0|16.55
6442|0|14.01
6443|0|4.62
6444|0|2.52
6445|0|20.67
6446|0|35.42
6447|0|45.36
6448|0|20.35
6449|0|21.14
6450|0|4.77
6451|0|5.19
6452|0|8.48
6453|0|5.68
6454|0|7.84
6455|0|19.53
6456|0|14.51
6457|0|19.53
6458|0|37.32
6459|0|19.53
6460|0|11.9
6461|0|1.86
6462|0|22.23
6463|0|5.41
6464|0|22.22
6465|0|31.75
6466|0|1.98
6467|0|18.22
6468|0|6.52
6469|0|5.92
6470|162|18.09
6471|504|6.71
6472|2|36.87
6473|0|2.71
6474|0|46.05
6475|0|21.73
6476|0|20.55
6477|0|25.8
6478|0|13.48
6479|0|2.48
6480|0|2.31
6481|0|4.07
6482|0|22.33
6483|0|2.51
6484|0|24.57
6485|0|10.09
6486|0|33.37
6487|0|44.94
6488|0|26.4
6489|0|4.48
6490|0|2.62
6491|0|5.07
6492|0|34.13
6493|5|10.3
6494|2|11.73
6495|0|43.91
6496|0|56.41
6497|1|10.81
6498|0|84.6
6499|0|6.43
6500|1|11.38
6501|0|44.87
6502|0|4.74
6503|0|2.57
6504|16|22.39
6505|496|13.55
6506|4|18.43
6507|20|11.93
6508|137|16.57
6509|359|2.59
6510|282|2.38
6511|359|34.08
6512|3|4.51
6513|0|5.92
6514|6|13.97
6515|0|24.25
6516|6|26.59
6517|4|14.67
6518|4|2.36
6519|3|21.8
6520|20|6.15
6521|4|31.21
6522|70|34.62
6523|2|1.5
6524|5|12.61
6525|2|7.98
6526|12|21.9
6527|0|32.84
6528|12|28.44
6529|0|34.34
6530|0|2.79
6531|1|175.39
6532|13|15.45
6533|8|2.02
6534|353|9.35
6535|5|29.56
6536|5|6.12
6537|8|3.69
6538|18|9.9
6539|12|6.84
6540|2|8.22
6541|13|13.39
6542|6|10.2
6543|7|1.9
6544|0|21.25
6545|1|9.54
6546|93|16.98
6547|342|8.94
6548|2|2.86
6549|7|4.24
6550|5|7.31
6551|8|28.02
6552|1|24.95
6553|6|17.9
6554|7|8.77
6555|13|8.49
6556|0|39.98
6557|12|14.06
6558|0|12.38
6559|1|39.31
6560|210|24.47
6561|1|15.0
6562|0|18.33
6563|0|12.79
6564|0|8.07
6565|0|10.65
6566|6|41.52
6567|1|29.23
6568|0|20.06
6569|0|29.23
6570|0|26.51
6571|0|1264.7
6572|255|14.92
6573|154|5.83
6574|7|12.69
6575|4|17.9
6576|339|1.85
6577|170|37.86
6578|430|15.7
6579|209|8.98
6580|0|3.23
6581|0|12.67
6582|0|40.89
6583|0|152.33
6584|0|188.77
6585|1|35.75
6586|1|22.73
6587|0|41.52
6588|3|9.67
6589|0|9.25
6590|0|2.27
6591|2|29.37
6592|0|167.78
6593|2|49.11
6594|0|10.02
6595|0|13.64
6596|1|10.47
6597|0|11.95
6598|0|19.56
6599|0|11.01
6600|1|27.8
6601|0|23.37
6602|1|11.91
6603|0|2.36
6604|1|36.29
6605|0|13.6
6606|0|18.42
6607|0|30.32
6608|173|2.65
6609|8|40.73
6610|2|13.01
6611|0|90.66
6612|0|24.64
6613|0|26.03
6614|1|57.34
6615|0|5.03
6616|0|17.0
6617|0|5.01
6618|1|7.12
6619|0|3.13
6620|0|5.3
6621|0|3.82
6622|0|7.0
6623|0|5.08
6624|3|44.19
6625|4|8.33
6626|27|4.82
6627|0|7.97
6628|0|6.9
6629|0|0.92
6630|4|2.16
6631|0|8.22
6632|0|19.22
6633|0|13.32
6634|0|72.82
6635|1|4.27
6636|2|8.97
6637|0|37.51
6638|0|1.56
6639|0|2.87
6640|0|7.95
6641|0|26.14
6642|0|8.76
6643|2|9.3
6644|0|58.51
6645|0|14.58
6646|1|27.77
6647|0|6.69
6648|0|13.69
6649|1|44.5
6650|0|4.38
6651|0|14.62
6652|0|4.05
6653|0|3.11
6654|11|15.45
6655|0|3.54
6656|0|4.82
6657|0|33.17
6658|0|4.42
6659|0|29.0
6660|0|16.57
6661|0|6.49
6662|0|23.83
6663|0|4.52
6664|0|2.91
6665|0|27.38
6666|0|192.03
6667|0|16.28
6668|0|27.91
6669|0|50.02
6670|2|16.27
6671|1|52.66
6672|0|5.22
6673|0|7.56
6674|204|12.51
6675|2|8.25
6676|0|71.67
6677|0|46.9
6678|0|180.15
6679|0|35.54
6680|0|9.25
6681|0|6.25
6682|0|5.97
6683|0|7.35
6684|0|18.25
6685|0|1.12
6686|0|6.21
6687|0|10.11
6688|509|13.73
6689|350|3.49
6690|563|29.1
6691|305|58.2
6692|313|5.12
6693|181|31.84
6694|0|7.43
6695|0|21.29
6696|0|7.67
6697|306|4.86
6698|106|3.64
6699|2|9.24
6700|1|8.47
6701|1|64.51
6702|1|4.82
6703|0|64.3
6704|0|13.32
6705|0|11.54
6706|0|22.44
6707|0|90.34
6708|0|31.96
6709|0|55.78
6710|2|41.76
6711|0|5.74
6712|0|42.0
6713|0|11.23
6714|0|34.95
6715|0|4.7
6716|0|2.03
6717|0|3.28
6718|1|2.8
6719|0|2.17
6720|1|5.03
6721|0|3.54
6722|0|137.58
6723|0|17.83
6724|0|66.92
6725|0|16.42
6726|1|48.07
6727|1|8.52
6728|0|7.48
6729|0|95.4
6730|0|82.04
6731|0|22.88
6732|0|0.73
6733|2|3.86
6734|126|16.89
6735|152|53.67
6736|123|38.9
6737|0|69.16
6738|0|107.12
6739|40|7.54
6740|328|90.52
6741|0|8.98
6742|0|4.05
6743|0|5.66
6744|0|34.65
6745|0|20.9
6746|5|16.26
6747|1|1.25
6748|0|19.22
6749|1|12.02
6750|0|11.22
6751|0|25.6
6752|0|4.73
6753|0|23.95
6754|0|10.9
6755|0|26.14
6756|7|2.31
6757|2|13.02
6758|2|6.3
6759|3|1.28
6760|2|16.24
6761|0|1.73
6762|1|8.22
6763|0|25.54
6764|0|9.58
6765|1|11.47
6766|0|5.43
6767|0|23.11
6768|1|35.58
6769|0|10.19
6770|0|7.97
6771|48|3.9
6772|0|0.89
6773|0|2.36
6774|1|16.58
6775|0|8.32
6776|0|2.12
6777|0|6.36
6778|0|6.69
6779|0|3.07
6780|1|6.49
6781|1|14.82
6782|0|101.75
6783|0|29.27
6784|1|11.75
6785|14|2.13
6786|0|5.57
6787|0|19.46
6788|3|6.93
6789|0|14.32
6790|0|57.61
6791|0|5.09
6792|0|5.03
6793|0|19.55
6794|0|14.67
6795|1|21.28
6796|0|16.51
6797|0|12.33
6798|0|3.67
6799|0|2.08
6800|0|26.88
6801|0|7.66
6802|0|16.98
6803|0|18.93
6804|0|5.73
6805|0|7.54
6806|0|16.62
6807|457|2.48
6808|409|8.39
6809|507|21.14
6810|1|17.01
6811|0|18.73
6812|7|21.8
6813|2|32.78
6814|5|1.74
6815|3|37.22
6816|1|1.69
6817|1|12.38
6818|5|6.49
6819|0|13.19
6820|2|1.88
6821|1|1.62
6822|0|29.69
6823|0|7.49
6824|0|8.36
6825|1|32.23
6826|0|15.36
6827|0|8.16
6828|1|19.4
6829|0|2.07
6830|0|2.65
6831|0|18.12
6832|1|31.96
6833|1|8.25
6834|1|4.44
6835|0|4.27
6836|0|20.12
6837|0|8.39
6838|1|16.9
6839|1|53.64
6840|327|17.48
6841|212|34.2
6842|0|26.51
6843|0|10.79
6844|0|10.2
6845|0|10.57
6846|0|29.37
6847|0|8.22
6848|0|164.55
6849|2|31.8
6850|1|2.57
6851|6|46.37
6852|0|29.1
6853|1|15.88
6854|0|26.01
6855|0|24.5
6856|1|10.76
6857|0|16.66
6858|0|11.02
6859|0|20.97
6860|0|2.17
6861|0|3.67
6862|0|18.62
6863|0|17.46
6864|0|3.47
6865|0|14.35
6866|0|20.27
6867|0|9.03
6868|0|2.17
6869|77|6.71
6870|0|12.82
6871|0|2.84
6872|0|2.53
6873|218|67.66
6874|0|100.3
6875|1|7.84
6876|0|8.07
6877|0|18.73
6878|202|37.32
6879|190|22.25
6880|3|7.01
6881|0|29.37
6882|10|65.58
6883|89|11.21
6884|0|44.3
6885|0|58.51
6886|0|6.16
6887|0|51.53
6888|0|4.64
6889|0|29.12
6890|0|26.4
6891|0|7.97
6892|0|7.64
6893|0|30.52
6894|0|19.15
6895|0|31.87
6896|0|13.4
6897|0|7.6
6898|0|11.48
6899|0|6.52
6900|0|5.38
6901|0|1.08
6902|0|6.85
6903|0|5.28
6904|0|20.3
6905|0|5.64
6906|0|8.76
6907|0|22.39
6908|0|28.0
6909|0|12.02
6910|0|43.62
6911|0|31.26
6912|0|10.83
6913|0|4.77
6914|0|23.25
6915|0|181.5
6916|0|28.19
6917|0|9.3
6918|0|13.92
6919|0|79.81
6920|0|3.79
6921|473|83.35
6922|343|53.74
6923|200|51.05
6924|0|14.88
6925|0|13.32
6926|0|109.75
6927|0|14.45
6928|0|25.22
6929|0|22.76
6930|0|54.29
6931|0|3.02
6932|0|3.07
6933|0|0.43
6934|0|735.59
6935|0|197.06
6936|0|27.03
6937|0|40.65
6938|0|2.71
6939|1|38.59
6940|0|6.3
6941|27|9.81
6942|0|205.98
6943|2|6.3
6944|1|15.36
6945|1|9.09
6946|0|7.16
6947|0|3.08
6948|0|5.28
6949|0|7.44
6950|101|19.1
6951|0|6.98
6952|0|16.98
6953|2|2.14
6954|2|3.12
6955|0|18.42
6956|0|10.47
6957|4|45.78
6958|4|21.14
6959|0|3.41
6960|1|3.54
6961|0|27.09
6962|0|21.49
6963|0|24.01
6964|0|29.1
6965|0|39.98
6966|0|34.2
6967|3|7.75
6968|0|4.63
6969|2|65.83
6970|0|33.17
6971|1|22.5
6972|0|20.59
6973|0|3.27
6974|0|28.34
6975|1|1.62
6976|0|8.89
6977|0|1.3
6978|1|9.17
6979|0|20.05
6980|0|9.96
6981|0|39.8
6982|0|2.87
6983|19|33.34
6984|0|16.24
6985|0|7.35
6986|0|9.51
6987|0|29.49
6988|0|70.48
6989|0|3.76
6990|1|1.33
6991|0|12.97
6992|0|18.43
6993|0|21.25
6994|0|4.4
6995|0|7.95
6996|0|4.69
6997|3|3.4
6998|0|28.58
6999|0|27.07
7000|0|21.87
7001|0|90.8
7002|6|107.21
7003|26|35.32
7004|50|112.14
7005|2|11.79
7006|0|33.54
7007|0|83.96
7008|2|2.14
7009|77|4.18
7010|0|54.92
7011|0|5.22
7012|26|27.05
7013|51|3.77
7014|1|12.97
7015|5|9.28
7016|0|60.05
7017|11|4.37
7018|0|24.95
7019|0|19.12
7020|0|10.6
7021|1|13.91
7022|0|10.23
7023|0|13.01
7024|0|17.46
7025|0|21.75
7026|2|24.51
7027|0|4.56
7028|0|3.16
7029|0|18.84
7030|0|58.81
7031|0|5.55
7032|1|1.33
7033|0|11.54
7034|0|6.85
7035|2|23.4
7036|0|27.22
7037|8|37.03
7038|1|21.74
7039|61|5.26
7040|0|11.21
7041|0|69.16
7042|0|87.79
7043|3|16.7
7044|0|13.1
7045|0|26.13
7046|0|9.72
7047|0|100.17
7048|0|13.0
7049|2|1.31
7050|4|45.41
7051|0|10.11
7052|6|25.19
7053|0|9.15
7054|8|31.98
7055|0|9.1
7056|0|29.15
7057|34|3.58
7058|1|3.49
7059|0|13.18
7060|2|8.84
7061|10|10.16
7062|11|58.81
7063|1|15.35
7064|1|17.25
7065|5|5.63
7066|1|2.31
7067|3|23.3
7068|0|11.22
7069|0|7.66
7070|0|6.98
7071|0|2.83
7072|4|9.64
7073|247|7.32
7074|40|13.46
7075|1|7.97
7076|0|5.05
7077|26|4.18
7078|2|30.26
7079|2|3.39
7080|4|12.9
7081|5|2.14
7082|25|5.66
7083|0|17.25
7084|0|7.35
7085|0|294.83
7086|0|26.52
7087|0|80.92
7088|0|122.98
7089|252|17.98
7090|218|9.37
7091|255|2.34
7092|259|6.46
7093|257|4.73
7094|253|17.01
7095|358|6.06
7096|4|15.05
7097|3|8.77
7098|0|17.35
7099|75|29.67
7100|51|6.85
7101|0|37.99
7102|0|34.14
7103|0|52.35
7104|0|5.26
7105|0|2.24
7106|0|28.36
7107|1|1.84
7108|0|23.65
7109|0|3.92
7110|0|4.1
7111|1|17.71
7112|0|8.03
7113|3|14.84
7114|416|1.9
7115|421|2.48
7116|340|5.89
7117|30|24.9
7118|31|4.7
7119|3|42.67
7120|247|29.21
7121|321|22.3
7122|427|2.22
7123|486|1.62
7124|0|5.2
7125|0|37.72
7126|4|2.36
7127|0|3.54
7128|0|16.24
7129|0|8.2
7130|0|12.13
7131|0|2.03
7132|0|2.17
7133|0|5.7
7134|0|17.65
7135|0|14.94
7136|0|5.89
7137|0|34.64
7138|0|26.42
7139|0|7.38
7140|0|26.42
7141|0|17.21
7142|4|11.23
7143|5|4.9
7144|1|5.35
7145|0|2.43
7146|1|9.6
7147|2|4.04
7148|520|3.61
7149|504|10.31
7150|5|1.54
7151|11|12.8
7152|59|4.21
7153|503|1.05
7154|19|11.92
7155|2|21.91
7156|8|17.98
7157|50|2.27
7158|10|6.76
7159|1|10.5
7160|1|12.53
7161|2|1.73
7162|1|16.98
7163|0|9.18
7164|3|6.65
7165|260|2.6
7166|183|37.47
7167|0|3.71
7168|7|4.23
7169|45|67.17
7170|0|46.83
7171|1|11.34
7172|1|2.26
7173|1|12.51
7174|0|11.47
7175|0|19.35
7176|1|2.26
7177|0|3.54
7178|0|122.69
7179|1|225.53
7180|1|22.49
7181|1|14.51
7182|0|5.91
7183|0|23.42
7184|0|18.82
7185|1|42.01
7186|0|7.76
7187|0|38.47
7188|101|30.19
7189|1|96.93
7190|0|4.02
7191|0|20.82
7192|1|37.79
7193|1149|4.69
7194|1128|24.96
7195|608|5.01
7196|514|5.66
7197|587|19.56
7198|379|10.38
7199|586|52.6
7200|578|18.77
7201|237|6.04
7202|545|3.32
7203|286|19.1
7204|223|11.85
7205|307|19.43
7206|2|15.05
7207|155|24.1
7208|318|4.35
7209|1|4.18
7210|0|25.19
7211|0|3.27
7212|2|49.52
7213|1|20.59
7214|0|2.44
7215|3|5.44
7216|58|3.86
7217|0|38.43
7218|42|117.94
7219|0|22.78
7220|1|60.11
7221|0|58.92
7222|0|2.91
7223|3|3.02
7224|1|5.65
7225|1|4.07
7226|0|2.97
7227|3|13.69
7228|1|4.89
7229|1|6.85
7230|0|4.78
7231|1|17.54
7232|3|2.89
7233|8|24.23
7234|7|50.82
7235|0|54.92
7236|0|37.04
7237|0|1.74
7238|0|2.11
7239|0|26.49
7240|2|21.75
7241|102|66.87
7242|1|4.57
7243|1|13.05
7244|0|3.54
7245|1|2.59
7246|0|16.98
7247|8|10.72
7248|2|27.56
7249|0|68.67
7250|2|10.09
7251|2|31.27
7252|1|16.58
7253|55|24.57
7254|0|4.56
7255|4|4.52
7256|3|1.74
7257|1|18.57
7258|0|1.81
7259|2|7.54
7260|8|10.83
7261|172|10.85
7262|302|1.79
7263|4|2.2
7264|4|103.99
7265|3|46.32
7266|24|68.0
7267|9|40.6
7268|1|72.69
7269|18|27.29
7270|22|28.14
7271|15|44.82
7272|155|11.71
7273|12|48.2
7274|74|6.73
7275|0|18.63
7276|0|3.15
7277|73|2.79
7278|47|26.09
7279|36|13.8
7280|3|9.29
7281|2|14.4
7282|4|26.01
7283|3|23.42
7284|2|12.69
7285|3|11.96
7286|292|0.87
7287|103|30.19
7288|127|18.09
7289|201|0.86
7290|133|19.35
7291|71|4.09
7292|4|28.21
7293|0|1.25
7294|2|36.24
7295|2|7.13
7296|0|9.81
7297|0|37.04
7298|5|16.68
7299|0|28.96
7300|303|4.56
7301|52|2.48
7302|1|46.67
7303|1|63.21
7304|0|4.69
7305|0|16.76
7306|0|7.63
7307|0|2.76
7308|8|13.18
7309|8|4.01
7310|7|7.22
7311|11|28.36
7312|19|7.81
7313|65|5.39
7314|7|25.7
7315|1|43.62
7316|4|4.73
7317|6|9.35
7318|0|17.76
7319|2|22.46
7320|7|27.02
7321|0|2.11
7322|14|7.27
7323|1|24.45
7324|115|4.5
7325|302|5.26
7326|229|12.91
7327|423|16.26
7328|253|31.75
7329|77|14.73
7330|91|53.79
7331|1|3.06
7332|2|18.86
7333|3|3.72
7334|8|1.63
7335|0|39.15
7336|6|41.52
7337|0|13.33
7338|0|82.04
7339|0|16.39
7340|0|26.58
7341|0|12.85
7342|2|23.58
7343|1|32.56
7344|3|12.22
7345|3|16.71
7346|0|36.93
7347|4|1.92
7348|1|30.03
7349|2|30.03
7350|0|9.17
7351|0|15.45
7352|0|5.09
7353|0|3.19
7354|0|89.2
7355|2|11.52
7356|0|5.86
7357|3|9.32
7358|4|8.12
7359|1|1.41
7360|1|2.14
7361|0|9.09
7362|0|27.18
7363|0|3.54
7364|52|119.07
7365|363|2.64
7366|256|12.22
7367|355|11.11
7368|254|53.91
7369|355|15.33
7370|251|3.15
7371|354|8.73
7372|255|11.95
7373|1|66.87
7374|1|5.22
7375|180|1.64
7376|182|28.96
7377|110|28.27
7378|144|20.02
7379|151|7.39
7380|2|34.2
7381|0|6.5
7382|0|1.56
7383|0|1.65
7384|0|16.93
7385|0|1.33
7386|0|12.18
7387|0|7.64
7388|0|5.47
7389|0|6.91
7390|0|2.45
7391|0|2.97
7392|0|12.53
7393|0|2.22
7394|0|344.86
7395|0|95.71
7396|0|81.03
7397|0|123.0
7398|0|106.44
7399|0|76.2
7400|0|44.44
7401|0|46.53
7402|1|78.73
7403|0|192.83
7404|0|313.66
7405|0|7.44
7406|0|37.64
7407|0|292.23
7408|0|99.81
7409|0|10.81
7410|0|15.34
7411|1|12.79
7412|0|68.36
7413|0|69.02
7414|0|14.23
7415|0|28.93
7416|0|52.42
7417|0|53.7
7418|1|45.31
7419|1|27.56
7420|0|22.05
7421|0|197.6
7422|0|79.39
7423|1|174.09
7424|0|105.85
7425|0|65.69
7426|0|71.67
7427|0|59.7
7428|0|18.82
7429|1|8.62
7430|0|15.35
7431|0|8.1
7432|0|3.51
7433|0|3.15
7434|0|7.52
7435|0|5.51
7436|0|68.98
7437|0|26.61
7438|0|51.19
7439|1|95.27
7440|0|6.65
7441|0|67.46
7442|0|28.84
7443|0|11.34
7444|0|99.22
7445|1|5.3
7446|0|21.22
7447|1|11.02
7448|0|24.49
7449|0|8.77
7450|0|89.87
7451|0|37.67
7452|0|42.86
7453|0|16.21
7454|1|14.57
7455|0|33.69
7456|1|9.85
7457|1|6.47
7458|1|10.74
7459|2|89.55
7460|0|43.28
7461|0|7.86
7462|0|93.34
7463|0|10.74
7464|1|21.86
7465|0|78.83
7466|0|6.81
7467|0|32.77
7468|0|7.5
7469|0|93.34
7470|0|8.62
7471|0|60.0
7472|0|7.5
7473|0|32.77
7474|0|66.14
7475|0|13.71
7476|0|40.96
7477|1|3.93
7478|0|192.44
7479|0|35.72
7480|1|57.19
7481|0|8.94
7482|0|34.18
7483|0|6.35
7484|0|67.46
7485|0|5.49
7486|0|10.23
7487|0|21.79
7488|1|115.76
7489|1|37.21
7490|0|68.88
7491|0|62.99
7492|0|41.93
7493|0|39.92
7494|0|25.6
7495|0|10.16
7496|0|106.78
7497|0|40.03
7498|0|62.9
7499|0|4.99
7500|0|132.25
7501|0|210.19
7502|0|4.54
7503|0|33.69
7504|0|56.19
7505|0|13.8
7506|0|22.11
7507|0|24.4
7508|0|108.74
7509|0|79.99
7510|0|14.99
7511|0|68.98
7512|0|29.1
7513|1|80.48
7514|1|4.16
7515|0|49.06
7516|0|15.8
7517|0|28.08
7518|0|119.66
7519|0|112.99
7520|0|9.98
7521|0|8.18
7522|0|41.93
7523|0|42.95
7524|0|9.48
7525|0|3.51
7526|0|25.75
7527|0|147.61
7528|0|10.27
7529|0|23.14
7530|1|3.32
7531|0|4.92
7532|0|4.72
7533|0|4.47
7534|0|54.61
7535|0|39.92
7536|0|29.06
7537|0|59.13
7538|0|16.72
7539|0|19.59
7540|2|34.93
7541|0|19.05
7542|0|3.46
7543|0|13.46
7544|1|7.01
7545|1|17.12
7546|0|21.87
7547|0|25.45
7548|1|9.13
7549|0|2.66
7550|0|61.65
7551|0|3.45
7552|0|20.71
7553|0|12.12
7554|2|3.77
7555|0|5.72
7556|0|2.92
7557|0|1.54
7558|0|6.22
7559|0|15.5
7560|0|30.82
7561|0|35.14
7562|0|67.05
7563|0|34.21
7564|0|12.86
7565|0|21.33
7566|2|10.66
7567|0|11.69
7568|0|2.49
7569|0|47.75
7570|0|32.58
7571|1|11.6
7572|10|10.27
7573|0|130.23
7574|0|153.9
7575|0|7.39
7576|0|8.83
7577|0|395.24
7578|0|15.93
7579|0|7479.17
7580|0|72.12
7581|0|4.16
7582|0|29.28
7583|0|8529.41
7584|0|11.26
7585|0|93.24
7586|0|121.47
7587|0|47.96
7588|0|565.97
7589|0|632.24
7590|0|869.06
7591|0|7280.99
7592|1|119.77
7593|0|239.2
7594|0|1214.03
7595|0|1966.15
7596|0|310.38
7597|0|35.68
7598|5|285.39
7599|0|3862.75
7600|0|76.04
7601|0|640.4
7602|2|1590.75
7603|0|286.56
7604|0|29.17
7605|0|1210.34
7606|0|1004.35
7607|0|119.95
7608|35|593.25
7609|0|562.04
7610|20|152.82
7611|2|147.58
7612|0|142.38
7613|4|145.91
7614|0|364.46
7615|0|4882.81
7616|0|1695.21
7617|0|8.54
7618|2|88.7
7619|0|408.92
7620|5|35.33
7621|0|311.06
7622|0|258.48
7623|2|4367.64
7624|0|1071.56
7625|0|1465.91
7626|0|149.0
7627|0|355.01
7628|0|155.06
7629|11|424.82
7630|0|2284.27
7631|0|1227.64
7632|0|11.21
7633|1|32.0
7634|0|657.84
7635|0|643.64
7636|0|309.09
7637|0|382.87
7638|0|1723.24
7639|0|23.33
7640|5|90.06
7641|0|482.7
7642|0|12.78
7643|8|32.53
7644|2|40.75
7645|0|223.66
7646|5|203.83
7647|0|18.06
7648|2|490.79
7649|0|162.66
7650|0|158.9
7651|0|156.71
7652|39|37.39
7653|0|11.69
7654|0|42.75
7655|1|103.31
7656|99|267.38
7657|0|279.68
7658|0|151.25
7659|4|9.8
7660|0|24.88
7661|0|3838.86
7662|0|17.74
7663|0|476.03
7664|0|397.78
7665|0|2302.04
7666|3|40.81
7667|0|26.04
7668|0|137.03
7669|0|1227.73
7670|0|633.44
7671|0|294.83
7672|0|198.1
7673|0|8.39
7674|0|56.05
7675|0|91.7
7676|0|175.39
7677|0|349.47
7678|0|3544.19
7679|0|960.4
7680|0|11.27
7681|0|345.97
7682|0|1874.32
7683|0|17.37
7684|0|1057.57
7685|0|23.29
7686|0|31.87
7687|0|238.2
7688|0|492.88
7689|0|7962.78
7690|0|67.74
7691|0|110.13
7692|0|59.75
7693|0|92.61
7694|0|70.42
7695|0|327.49
7696|0|577.54
7697|0|2973.85
7698|3|5.2
7699|8|16.06
7700|9|16.72
7701|20|75.08
7702|45|12.3
7703|0|74.36
7704|1|96.23
7705|7|81.46
7706|2|62.96
7707|5|104.97
7708|1|7.28
7709|1|80.12
7710|0|4.24
7711|0|64.98
7712|0|55.85
7713|0|233.39
7714|0|238.07
7715|0|70.47
7716|0|158.6
7717|0|3703.44
7718|0|356.12
7719|0|96.44
7720|26|208.28
7721|41|390.69
7722|0|488.8
7723|0|1319.87
7724|18|2540.37
7725|16|185.58
7726|20|112.13
7727|14|13.19
7728|0|24.16
7729|0|218.97
7730|5|282.71
7731|0|198.32
7732|0|176.22
7733|0|18.34
7734|13|19.35
7735|0|173.82
7736|10|3.33
7737|15|23.39
7738|4|106.0
7739|3|50.2
7740|2|103.9
7741|3|246.26
7742|4|47.31
7743|3|23.33
7744|0|142.8
7745|2|282.71
7746|0|184.23
7747|0|295.62
7748|1|24.44
7749|15|436.32
7750|0|592.41
7751|0|39.28
7752|0|118.78
7753|0|81.06
7754|15|22.36
7755|27|12.79
7756|6|9.18
7757|5|15.73
7758|0|75.75
7759|0|23.86
7760|8|6.3
7761|0|2.48
7762|3|16.24
7763|2|3.89
7764|4|38.02
7765|547|7.12
7766|307|9.64
7767|3|27.38
7768|4|3.85
7769|0|30.7
7770|0|9.65
7771|8|5.39
7772|5|15.77
7773|3|28.02
7774|9|10.21
7775|155|13.31
7776|1|9.64
7777|9|6.01
7778|10|4.07
7779|2|8.79
7780|0|11.14
7781|1|9.67
7782|0|1.92
7783|18|14.83
7784|75|33.36
7785|142|16.71
7786|5|36.17
7787|7|26.01
7788|1|27.82
7789|3457|12.14
7790|0|20.27
7791|1|6.71
7792|2065|30.96
7793|0|9.32
7794|37|1.97
7795|1|49.39
7796|4|25.19
7797|1017|14.86
7798|278|12.25
7799|7|35.39
7800|385|18.0
7801|293|3.55
7802|2|18.73
7803|307|36.06
7804|164|22.69
7805|0|31.05
7806|0|5.86
7807|0|14.04
7808|0|34.65
7809|0|15.16
7810|1|13.28
7811|2|10.47
7812|2|11.91
7813|0|3.28
7814|1|23.17
7815|4|21.06
7816|14|3.5
7817|291|15.32
7818|2|12.81
7819|256|3.23
7820|1|12.51
7821|1|21.74
7822|713|9.42
7823|594|24.47
7824|472|4.36
7825|0|14.71
7826|0|15.36
7827|12|3.89
7828|0|42.55
7829|0|83.96
7830|0|16.89
7831|27|6.56
7832|1|7.12
7833|25|7.22
7834|5|24.7
7835|0|30.19
7836|3|10.57
7837|2|22.99
7838|5|10.33
7839|0|3.54
7840|33|11.4
7841|2|1.99
7842|2|8.18
7843|1|1.81
7844|6|4.08
7845|3|8.0
7846|0|9.19
7847|6|8.39
7848|2|19.1
7849|419|14.12
7850|408|10.47
7851|210|20.47
7852|6|4.85
7853|6|17.5
7854|4|1.18
7855|4|3.19
7856|1|10.6
7857|6|2.14
7858|3|10.22
7859|5|6.01
7860|1|3.31
